,agent_type,size,dirt_rate,cleaned_slots,remaining_life
0,SimpleReflexAgent,2,0.1,0,1000
1,SimpleReflexAgent,2,0.1,2,993
2,SimpleReflexAgent,2,0.1,0,1000
3,SimpleReflexAgent,2,0.1,2,996
4,SimpleReflexAgent,2,0.1,1,998
5,SimpleReflexAgent,2,0.1,2,990
6,SimpleReflexAgent,2,0.1,1,998
7,SimpleReflexAgent,2,0.1,0,1000
8,SimpleReflexAgent,2,0.1,1,994
9,SimpleReflexAgent,2,0.1,0,1000
10,SimpleReflexAgent,2,0.1,0,1000
11,SimpleReflexAgent,2,0.1,1,999
12,SimpleReflexAgent,2,0.1,0,1000
13,SimpleReflexAgent,2,0.1,0,1000
14,SimpleReflexAgent,2,0.1,0,1000
15,SimpleReflexAgent,2,0.1,0,1000
16,SimpleReflexAgent,2,0.1,0,1000
17,SimpleReflexAgent,2,0.1,0,1000
18,SimpleReflexAgent,2,0.1,0,1000
19,SimpleReflexAgent,2,0.1,2,985
20,SimpleReflexAgent,2,0.1,0,1000
21,SimpleReflexAgent,2,0.1,3,995
22,SimpleReflexAgent,2,0.1,0,1000
23,SimpleReflexAgent,2,0.1,1,998
24,SimpleReflexAgent,2,0.1,1,994
25,SimpleReflexAgent,2,0.1,0,1000
26,SimpleReflexAgent,2,0.1,1,995
27,SimpleReflexAgent,2,0.1,0,1000
28,SimpleReflexAgent,2,0.1,0,1000
29,SimpleReflexAgent,2,0.1,1,999
30,SimpleReflexAgent,2,0.2,1,994
31,SimpleReflexAgent,2,0.2,0,1000
32,SimpleReflexAgent,2,0.2,0,1000
33,SimpleReflexAgent,2,0.2,0,1000
34,SimpleReflexAgent,2,0.2,2,993
35,SimpleReflexAgent,2,0.2,0,1000
36,SimpleReflexAgent,2,0.2,1,999
37,SimpleReflexAgent,2,0.2,0,1000
38,SimpleReflexAgent,2,0.2,1,998
39,SimpleReflexAgent,2,0.2,2,996
40,SimpleReflexAgent,2,0.2,1,999
41,SimpleReflexAgent,2,0.2,1,997
42,SimpleReflexAgent,2,0.2,0,1000
43,SimpleReflexAgent,2,0.2,0,1000
44,SimpleReflexAgent,2,0.2,0,1000
45,SimpleReflexAgent,2,0.2,2,993
46,SimpleReflexAgent,2,0.2,0,1000
47,SimpleReflexAgent,2,0.2,0,1000
48,SimpleReflexAgent,2,0.2,2,993
49,SimpleReflexAgent,2,0.2,0,1000
50,SimpleReflexAgent,2,0.2,1,995
51,SimpleReflexAgent,2,0.2,1,998
52,SimpleReflexAgent,2,0.2,1,996
53,SimpleReflexAgent,2,0.2,0,1000
54,SimpleReflexAgent,2,0.2,0,1000
55,SimpleReflexAgent,2,0.2,1,997
56,SimpleReflexAgent,2,0.2,2,995
57,SimpleReflexAgent,2,0.2,1,998
58,SimpleReflexAgent,2,0.2,2,985
59,SimpleReflexAgent,2,0.2,0,1000
60,SimpleReflexAgent,2,0.4,3,988
61,SimpleReflexAgent,2,0.4,2,976
62,SimpleReflexAgent,2,0.4,2,995
63,SimpleReflexAgent,2,0.4,2,995
64,SimpleReflexAgent,2,0.4,2,992
65,SimpleReflexAgent,2,0.4,2,992
66,SimpleReflexAgent,2,0.4,1,993
67,SimpleReflexAgent,2,0.4,1,993
68,SimpleReflexAgent,2,0.4,1,998
69,SimpleReflexAgent,2,0.4,2,991
70,SimpleReflexAgent,2,0.4,2,994
71,SimpleReflexAgent,2,0.4,2,996
72,SimpleReflexAgent,2,0.4,3,994
73,SimpleReflexAgent,2,0.4,3,989
74,SimpleReflexAgent,2,0.4,3,989
75,SimpleReflexAgent,2,0.4,2,990
76,SimpleReflexAgent,2,0.4,2,993
77,SimpleReflexAgent,2,0.4,2,987
78,SimpleReflexAgent,2,0.4,2,986
79,SimpleReflexAgent,2,0.4,0,1000
80,SimpleReflexAgent,2,0.4,2,996
81,SimpleReflexAgent,2,0.4,1,995
82,SimpleReflexAgent,2,0.4,1,989
83,SimpleReflexAgent,2,0.4,1,998
84,SimpleReflexAgent,2,0.4,2,996
85,SimpleReflexAgent,2,0.4,2,992
86,SimpleReflexAgent,2,0.4,1,988
87,SimpleReflexAgent,2,0.4,1,996
88,SimpleReflexAgent,2,0.4,1,997
89,SimpleReflexAgent,2,0.4,0,1000
90,SimpleReflexAgent,2,0.8,4,988
91,SimpleReflexAgent,2,0.8,2,970
92,SimpleReflexAgent,2,0.8,4,991
93,SimpleReflexAgent,2,0.8,4,991
94,SimpleReflexAgent,2,0.8,3,994
95,SimpleReflexAgent,2,0.8,2,987
96,SimpleReflexAgent,2,0.8,3,987
97,SimpleReflexAgent,2,0.8,4,992
98,SimpleReflexAgent,2,0.8,3,994
99,SimpleReflexAgent,2,0.8,3,993
100,SimpleReflexAgent,2,0.8,4,991
101,SimpleReflexAgent,2,0.8,3,992
102,SimpleReflexAgent,2,0.8,3,994
103,SimpleReflexAgent,2,0.8,3,993
104,SimpleReflexAgent,2,0.8,2,995
105,SimpleReflexAgent,2,0.8,3,982
106,SimpleReflexAgent,2,0.8,3,994
107,SimpleReflexAgent,2,0.8,4,990
108,SimpleReflexAgent,2,0.8,2,996
109,SimpleReflexAgent,2,0.8,2,993
110,SimpleReflexAgent,2,0.8,4,987
111,SimpleReflexAgent,2,0.8,3,992
112,SimpleReflexAgent,2,0.8,3,993
113,SimpleReflexAgent,2,0.8,1,994
114,SimpleReflexAgent,2,0.8,3,994
115,SimpleReflexAgent,2,0.8,1,998
116,SimpleReflexAgent,2,0.8,4,992
117,SimpleReflexAgent,2,0.8,3,992
118,SimpleReflexAgent,2,0.8,4,992
119,SimpleReflexAgent,2,0.8,4,990
120,SimpleReflexAgent,4,0.1,3,962
121,SimpleReflexAgent,4,0.1,1,995
122,SimpleReflexAgent,4,0.1,3,953
123,SimpleReflexAgent,4,0.1,1,965
124,SimpleReflexAgent,4,0.1,3,981
125,SimpleReflexAgent,4,0.1,2,970
126,SimpleReflexAgent,4,0.1,3,904
127,SimpleReflexAgent,4,0.1,3,875
128,SimpleReflexAgent,4,0.1,1,967
129,SimpleReflexAgent,4,0.1,0,1000
130,SimpleReflexAgent,4,0.1,0,1000
131,SimpleReflexAgent,4,0.1,3,960
132,SimpleReflexAgent,4,0.1,0,1000
133,SimpleReflexAgent,4,0.1,2,781
134,SimpleReflexAgent,4,0.1,3,978
135,SimpleReflexAgent,4,0.1,3,981
136,SimpleReflexAgent,4,0.1,1,942
137,SimpleReflexAgent,4,0.1,1,991
138,SimpleReflexAgent,4,0.1,0,1000
139,SimpleReflexAgent,4,0.1,1,947
140,SimpleReflexAgent,4,0.1,1,968
141,SimpleReflexAgent,4,0.1,0,1000
142,SimpleReflexAgent,4,0.1,1,973
143,SimpleReflexAgent,4,0.1,1,996
144,SimpleReflexAgent,4,0.1,1,999
145,SimpleReflexAgent,4,0.1,1,998
146,SimpleReflexAgent,4,0.1,2,953
147,SimpleReflexAgent,4,0.1,2,922
148,SimpleReflexAgent,4,0.1,4,943
149,SimpleReflexAgent,4,0.1,4,883
150,SimpleReflexAgent,4,0.2,3,974
151,SimpleReflexAgent,4,0.2,6,941
152,SimpleReflexAgent,4,0.2,5,912
153,SimpleReflexAgent,4,0.2,1,955
154,SimpleReflexAgent,4,0.2,4,965
155,SimpleReflexAgent,4,0.2,3,987
156,SimpleReflexAgent,4,0.2,3,914
157,SimpleReflexAgent,4,0.2,2,981
158,SimpleReflexAgent,4,0.2,6,926
159,SimpleReflexAgent,4,0.2,5,964
160,SimpleReflexAgent,4,0.2,4,927
161,SimpleReflexAgent,4,0.2,1,989
162,SimpleReflexAgent,4,0.2,2,922
163,SimpleReflexAgent,4,0.2,5,947
164,SimpleReflexAgent,4,0.2,5,956
165,SimpleReflexAgent,4,0.2,3,874
166,SimpleReflexAgent,4,0.2,2,935
167,SimpleReflexAgent,4,0.2,1,942
168,SimpleReflexAgent,4,0.2,2,954
169,SimpleReflexAgent,4,0.2,3,956
170,SimpleReflexAgent,4,0.2,4,930
171,SimpleReflexAgent,4,0.2,2,971
172,SimpleReflexAgent,4,0.2,4,925
173,SimpleReflexAgent,4,0.2,1,998
174,SimpleReflexAgent,4,0.2,3,959
175,SimpleReflexAgent,4,0.2,1,998
176,SimpleReflexAgent,4,0.2,0,1000
177,SimpleReflexAgent,4,0.2,2,988
178,SimpleReflexAgent,4,0.2,2,925
179,SimpleReflexAgent,4,0.2,2,956
180,SimpleReflexAgent,4,0.4,4,936
181,SimpleReflexAgent,4,0.4,6,972
182,SimpleReflexAgent,4,0.4,6,951
183,SimpleReflexAgent,4,0.4,7,964
184,SimpleReflexAgent,4,0.4,7,971
185,SimpleReflexAgent,4,0.4,9,887
186,SimpleReflexAgent,4,0.4,6,940
187,SimpleReflexAgent,4,0.4,5,910
188,SimpleReflexAgent,4,0.4,8,932
189,SimpleReflexAgent,4,0.4,4,931
190,SimpleReflexAgent,4,0.4,6,936
191,SimpleReflexAgent,4,0.4,6,830
192,SimpleReflexAgent,4,0.4,7,946
193,SimpleReflexAgent,4,0.4,5,917
194,SimpleReflexAgent,4,0.4,8,828
195,SimpleReflexAgent,4,0.4,4,853
196,SimpleReflexAgent,4,0.4,8,938
197,SimpleReflexAgent,4,0.4,8,835
198,SimpleReflexAgent,4,0.4,7,886
199,SimpleReflexAgent,4,0.4,5,938
200,SimpleReflexAgent,4,0.4,2,896
201,SimpleReflexAgent,4,0.4,7,935
202,SimpleReflexAgent,4,0.4,5,970
203,SimpleReflexAgent,4,0.4,6,951
204,SimpleReflexAgent,4,0.4,3,978
205,SimpleReflexAgent,4,0.4,11,802
206,SimpleReflexAgent,4,0.4,6,978
207,SimpleReflexAgent,4,0.4,8,926
208,SimpleReflexAgent,4,0.4,7,845
209,SimpleReflexAgent,4,0.4,9,901
210,SimpleReflexAgent,4,0.8,13,837
211,SimpleReflexAgent,4,0.8,10,756
212,SimpleReflexAgent,4,0.8,13,938
213,SimpleReflexAgent,4,0.8,13,884
214,SimpleReflexAgent,4,0.8,14,878
215,SimpleReflexAgent,4,0.8,12,892
216,SimpleReflexAgent,4,0.8,15,877
217,SimpleReflexAgent,4,0.8,13,871
218,SimpleReflexAgent,4,0.8,14,954
219,SimpleReflexAgent,4,0.8,13,948
220,SimpleReflexAgent,4,0.8,13,919
221,SimpleReflexAgent,4,0.8,12,918
222,SimpleReflexAgent,4,0.8,11,876
223,SimpleReflexAgent,4,0.8,11,808
224,SimpleReflexAgent,4,0.8,13,943
225,SimpleReflexAgent,4,0.8,15,898
226,SimpleReflexAgent,4,0.8,14,886
227,SimpleReflexAgent,4,0.8,12,873
228,SimpleReflexAgent,4,0.8,13,913
229,SimpleReflexAgent,4,0.8,13,895
230,SimpleReflexAgent,4,0.8,13,879
231,SimpleReflexAgent,4,0.8,14,881
232,SimpleReflexAgent,4,0.8,13,912
233,SimpleReflexAgent,4,0.8,14,908
234,SimpleReflexAgent,4,0.8,10,931
235,SimpleReflexAgent,4,0.8,11,936
236,SimpleReflexAgent,4,0.8,12,893
237,SimpleReflexAgent,4,0.8,13,925
238,SimpleReflexAgent,4,0.8,13,956
239,SimpleReflexAgent,4,0.8,14,868
240,SimpleReflexAgent,8,0.1,6,741
241,SimpleReflexAgent,8,0.1,6,731
242,SimpleReflexAgent,8,0.1,5,837
243,SimpleReflexAgent,8,0.1,6,801
244,SimpleReflexAgent,8,0.1,6,708
245,SimpleReflexAgent,8,0.1,11,446
246,SimpleReflexAgent,8,0.1,9,712
247,SimpleReflexAgent,8,0.1,9,773
248,SimpleReflexAgent,8,0.1,8,466
249,SimpleReflexAgent,8,0.1,10,443
250,SimpleReflexAgent,8,0.1,8,528
251,SimpleReflexAgent,8,0.1,5,673
252,SimpleReflexAgent,8,0.1,7,378
253,SimpleReflexAgent,8,0.1,8,539
254,SimpleReflexAgent,8,0.1,9,543
255,SimpleReflexAgent,8,0.1,7,135
256,SimpleReflexAgent,8,0.1,4,785
257,SimpleReflexAgent,8,0.1,3,847
258,SimpleReflexAgent,8,0.1,8,752
259,SimpleReflexAgent,8,0.1,8,233
260,SimpleReflexAgent,8,0.1,11,624
261,SimpleReflexAgent,8,0.1,3,71
262,SimpleReflexAgent,8,0.1,6,434
263,SimpleReflexAgent,8,0.1,8,876
264,SimpleReflexAgent,8,0.1,16,749
265,SimpleReflexAgent,8,0.1,8,778
266,SimpleReflexAgent,8,0.1,8,485
267,SimpleReflexAgent,8,0.1,6,763
268,SimpleReflexAgent,8,0.1,9,720
269,SimpleReflexAgent,8,0.1,3,916
270,SimpleReflexAgent,8,0.2,11,0
271,SimpleReflexAgent,8,0.2,15,390
272,SimpleReflexAgent,8,0.2,16,609
273,SimpleReflexAgent,8,0.2,12,513
274,SimpleReflexAgent,8,0.2,11,536
275,SimpleReflexAgent,8,0.2,9,260
276,SimpleReflexAgent,8,0.2,12,552
277,SimpleReflexAgent,8,0.2,9,0
278,SimpleReflexAgent,8,0.2,11,643
279,SimpleReflexAgent,8,0.2,15,444
280,SimpleReflexAgent,8,0.2,14,387
281,SimpleReflexAgent,8,0.2,11,763
282,SimpleReflexAgent,8,0.2,12,810
283,SimpleReflexAgent,8,0.2,14,0
284,SimpleReflexAgent,8,0.2,10,792
285,SimpleReflexAgent,8,0.2,9,28
286,SimpleReflexAgent,8,0.2,7,678
287,SimpleReflexAgent,8,0.2,13,551
288,SimpleReflexAgent,8,0.2,9,806
289,SimpleReflexAgent,8,0.2,18,81
290,SimpleReflexAgent,8,0.2,13,642
291,SimpleReflexAgent,8,0.2,14,541
292,SimpleReflexAgent,8,0.2,13,532
293,SimpleReflexAgent,8,0.2,9,635
294,SimpleReflexAgent,8,0.2,18,63
295,SimpleReflexAgent,8,0.2,12,644
296,SimpleReflexAgent,8,0.2,12,466
297,SimpleReflexAgent,8,0.2,17,684
298,SimpleReflexAgent,8,0.2,11,0
299,SimpleReflexAgent,8,0.2,10,460
300,SimpleReflexAgent,8,0.4,32,664
301,SimpleReflexAgent,8,0.4,26,0
302,SimpleReflexAgent,8,0.4,26,442
303,SimpleReflexAgent,8,0.4,23,616
304,SimpleReflexAgent,8,0.4,30,220
305,SimpleReflexAgent,8,0.4,20,372
306,SimpleReflexAgent,8,0.4,24,263
307,SimpleReflexAgent,8,0.4,15,718
308,SimpleReflexAgent,8,0.4,34,182
309,SimpleReflexAgent,8,0.4,26,0
310,SimpleReflexAgent,8,0.4,29,306
311,SimpleReflexAgent,8,0.4,21,0
312,SimpleReflexAgent,8,0.4,25,69
313,SimpleReflexAgent,8,0.4,30,507
314,SimpleReflexAgent,8,0.4,27,409
315,SimpleReflexAgent,8,0.4,24,0
316,SimpleReflexAgent,8,0.4,27,665
317,SimpleReflexAgent,8,0.4,29,380
318,SimpleReflexAgent,8,0.4,20,467
319,SimpleReflexAgent,8,0.4,31,124
320,SimpleReflexAgent,8,0.4,24,823
321,SimpleReflexAgent,8,0.4,29,301
322,SimpleReflexAgent,8,0.4,26,450
323,SimpleReflexAgent,8,0.4,20,0
324,SimpleReflexAgent,8,0.4,22,610
325,SimpleReflexAgent,8,0.4,20,454
326,SimpleReflexAgent,8,0.4,27,451
327,SimpleReflexAgent,8,0.4,23,108
328,SimpleReflexAgent,8,0.4,25,0
329,SimpleReflexAgent,8,0.4,26,566
330,SimpleReflexAgent,8,0.8,51,245
331,SimpleReflexAgent,8,0.8,48,0
332,SimpleReflexAgent,8,0.8,50,39
333,SimpleReflexAgent,8,0.8,44,491
334,SimpleReflexAgent,8,0.8,45,155
335,SimpleReflexAgent,8,0.8,51,453
336,SimpleReflexAgent,8,0.8,53,311
337,SimpleReflexAgent,8,0.8,56,41
338,SimpleReflexAgent,8,0.8,51,613
339,SimpleReflexAgent,8,0.8,48,0
340,SimpleReflexAgent,8,0.8,52,0
341,SimpleReflexAgent,8,0.8,44,541
342,SimpleReflexAgent,8,0.8,51,0
343,SimpleReflexAgent,8,0.8,56,535
344,SimpleReflexAgent,8,0.8,58,194
345,SimpleReflexAgent,8,0.8,57,519
346,SimpleReflexAgent,8,0.8,50,0
347,SimpleReflexAgent,8,0.8,50,395
348,SimpleReflexAgent,8,0.8,56,555
349,SimpleReflexAgent,8,0.8,54,701
350,SimpleReflexAgent,8,0.8,49,0
351,SimpleReflexAgent,8,0.8,48,416
352,SimpleReflexAgent,8,0.8,52,0
353,SimpleReflexAgent,8,0.8,51,25
354,SimpleReflexAgent,8,0.8,51,0
355,SimpleReflexAgent,8,0.8,54,581
356,SimpleReflexAgent,8,0.8,54,540
357,SimpleReflexAgent,8,0.8,55,0
358,SimpleReflexAgent,8,0.8,47,0
359,SimpleReflexAgent,8,0.8,51,609
360,SimpleReflexAgent,16,0.1,20,0
361,SimpleReflexAgent,16,0.1,16,0
362,SimpleReflexAgent,16,0.1,16,0
363,SimpleReflexAgent,16,0.1,17,0
364,SimpleReflexAgent,16,0.1,20,0
365,SimpleReflexAgent,16,0.1,27,0
366,SimpleReflexAgent,16,0.1,15,0
367,SimpleReflexAgent,16,0.1,17,0
368,SimpleReflexAgent,16,0.1,18,0
369,SimpleReflexAgent,16,0.1,21,0
370,SimpleReflexAgent,16,0.1,14,0
371,SimpleReflexAgent,16,0.1,14,0
372,SimpleReflexAgent,16,0.1,26,0
373,SimpleReflexAgent,16,0.1,17,0
374,SimpleReflexAgent,16,0.1,6,0
375,SimpleReflexAgent,16,0.1,20,0
376,SimpleReflexAgent,16,0.1,19,0
377,SimpleReflexAgent,16,0.1,15,0
378,SimpleReflexAgent,16,0.1,25,0
379,SimpleReflexAgent,16,0.1,21,0
380,SimpleReflexAgent,16,0.1,26,0
381,SimpleReflexAgent,16,0.1,17,0
382,SimpleReflexAgent,16,0.1,20,0
383,SimpleReflexAgent,16,0.1,25,0
384,SimpleReflexAgent,16,0.1,17,48
385,SimpleReflexAgent,16,0.1,14,0
386,SimpleReflexAgent,16,0.1,24,0
387,SimpleReflexAgent,16,0.1,17,0
388,SimpleReflexAgent,16,0.1,25,0
389,SimpleReflexAgent,16,0.1,21,0
390,SimpleReflexAgent,16,0.2,48,0
391,SimpleReflexAgent,16,0.2,39,0
392,SimpleReflexAgent,16,0.2,30,0
393,SimpleReflexAgent,16,0.2,34,0
394,SimpleReflexAgent,16,0.2,30,0
395,SimpleReflexAgent,16,0.2,31,0
396,SimpleReflexAgent,16,0.2,34,0
397,SimpleReflexAgent,16,0.2,40,0
398,SimpleReflexAgent,16,0.2,51,0
399,SimpleReflexAgent,16,0.2,36,0
400,SimpleReflexAgent,16,0.2,34,0
401,SimpleReflexAgent,16,0.2,37,0
402,SimpleReflexAgent,16,0.2,31,0
403,SimpleReflexAgent,16,0.2,39,0
404,SimpleReflexAgent,16,0.2,42,0
405,SimpleReflexAgent,16,0.2,39,0
406,SimpleReflexAgent,16,0.2,40,0
407,SimpleReflexAgent,16,0.2,54,0
408,SimpleReflexAgent,16,0.2,25,0
409,SimpleReflexAgent,16,0.2,40,0
410,SimpleReflexAgent,16,0.2,35,0
411,SimpleReflexAgent,16,0.2,42,0
412,SimpleReflexAgent,16,0.2,37,0
413,SimpleReflexAgent,16,0.2,45,0
414,SimpleReflexAgent,16,0.2,36,0
415,SimpleReflexAgent,16,0.2,39,0
416,SimpleReflexAgent,16,0.2,38,0
417,SimpleReflexAgent,16,0.2,36,0
418,SimpleReflexAgent,16,0.2,31,0
419,SimpleReflexAgent,16,0.2,38,0
420,SimpleReflexAgent,16,0.4,79,0
421,SimpleReflexAgent,16,0.4,79,0
422,SimpleReflexAgent,16,0.4,80,0
423,SimpleReflexAgent,16,0.4,78,0
424,SimpleReflexAgent,16,0.4,64,0
425,SimpleReflexAgent,16,0.4,64,0
426,SimpleReflexAgent,16,0.4,81,0
427,SimpleReflexAgent,16,0.4,88,0
428,SimpleReflexAgent,16,0.4,73,0
429,SimpleReflexAgent,16,0.4,96,0
430,SimpleReflexAgent,16,0.4,84,0
431,SimpleReflexAgent,16,0.4,76,0
432,SimpleReflexAgent,16,0.4,47,0
433,SimpleReflexAgent,16,0.4,71,0
434,SimpleReflexAgent,16,0.4,75,0
435,SimpleReflexAgent,16,0.4,79,0
436,SimpleReflexAgent,16,0.4,69,0
437,SimpleReflexAgent,16,0.4,77,0
438,SimpleReflexAgent,16,0.4,69,0
439,SimpleReflexAgent,16,0.4,74,0
440,SimpleReflexAgent,16,0.4,69,0
441,SimpleReflexAgent,16,0.4,66,0
442,SimpleReflexAgent,16,0.4,82,0
443,SimpleReflexAgent,16,0.4,69,0
444,SimpleReflexAgent,16,0.4,83,0
445,SimpleReflexAgent,16,0.4,92,0
446,SimpleReflexAgent,16,0.4,81,0
447,SimpleReflexAgent,16,0.4,62,0
448,SimpleReflexAgent,16,0.4,67,0
449,SimpleReflexAgent,16,0.4,81,0
450,SimpleReflexAgent,16,0.8,113,0
451,SimpleReflexAgent,16,0.8,167,0
452,SimpleReflexAgent,16,0.8,167,0
453,SimpleReflexAgent,16,0.8,133,0
454,SimpleReflexAgent,16,0.8,101,0
455,SimpleReflexAgent,16,0.8,99,0
456,SimpleReflexAgent,16,0.8,152,0
457,SimpleReflexAgent,16,0.8,150,0
458,SimpleReflexAgent,16,0.8,131,0
459,SimpleReflexAgent,16,0.8,178,0
460,SimpleReflexAgent,16,0.8,162,0
461,SimpleReflexAgent,16,0.8,141,0
462,SimpleReflexAgent,16,0.8,148,0
463,SimpleReflexAgent,16,0.8,152,0
464,SimpleReflexAgent,16,0.8,154,0
465,SimpleReflexAgent,16,0.8,104,0
466,SimpleReflexAgent,16,0.8,131,0
467,SimpleReflexAgent,16,0.8,166,0
468,SimpleReflexAgent,16,0.8,168,0
469,SimpleReflexAgent,16,0.8,136,0
470,SimpleReflexAgent,16,0.8,156,0
471,SimpleReflexAgent,16,0.8,135,0
472,SimpleReflexAgent,16,0.8,159,0
473,SimpleReflexAgent,16,0.8,127,0
474,SimpleReflexAgent,16,0.8,156,0
475,SimpleReflexAgent,16,0.8,115,0
476,SimpleReflexAgent,16,0.8,119,0
477,SimpleReflexAgent,16,0.8,164,0
478,SimpleReflexAgent,16,0.8,140,0
479,SimpleReflexAgent,16,0.8,156,0
480,SimpleReflexAgent,32,0.1,44,0
481,SimpleReflexAgent,32,0.1,28,0
482,SimpleReflexAgent,32,0.1,45,0
483,SimpleReflexAgent,32,0.1,33,0
484,SimpleReflexAgent,32,0.1,29,0
485,SimpleReflexAgent,32,0.1,34,0
486,SimpleReflexAgent,32,0.1,28,0
487,SimpleReflexAgent,32,0.1,25,0
488,SimpleReflexAgent,32,0.1,29,0
489,SimpleReflexAgent,32,0.1,29,0
490,SimpleReflexAgent,32,0.1,25,0
491,SimpleReflexAgent,32,0.1,27,0
492,SimpleReflexAgent,32,0.1,26,0
493,SimpleReflexAgent,32,0.1,27,0
494,SimpleReflexAgent,32,0.1,33,0
495,SimpleReflexAgent,32,0.1,25,0
496,SimpleReflexAgent,32,0.1,30,0
497,SimpleReflexAgent,32,0.1,36,0
498,SimpleReflexAgent,32,0.1,43,0
499,SimpleReflexAgent,32,0.1,24,0
500,SimpleReflexAgent,32,0.1,17,0
501,SimpleReflexAgent,32,0.1,29,0
502,SimpleReflexAgent,32,0.1,41,0
503,SimpleReflexAgent,32,0.1,25,0
504,SimpleReflexAgent,32,0.1,33,0
505,SimpleReflexAgent,32,0.1,28,0
506,SimpleReflexAgent,32,0.1,27,0
507,SimpleReflexAgent,32,0.1,24,0
508,SimpleReflexAgent,32,0.1,21,0
509,SimpleReflexAgent,32,0.1,29,0
510,SimpleReflexAgent,32,0.2,49,0
511,SimpleReflexAgent,32,0.2,53,0
512,SimpleReflexAgent,32,0.2,72,0
513,SimpleReflexAgent,32,0.2,50,0
514,SimpleReflexAgent,32,0.2,52,0
515,SimpleReflexAgent,32,0.2,46,0
516,SimpleReflexAgent,32,0.2,40,0
517,SimpleReflexAgent,32,0.2,78,0
518,SimpleReflexAgent,32,0.2,76,0
519,SimpleReflexAgent,32,0.2,55,0
520,SimpleReflexAgent,32,0.2,65,0
521,SimpleReflexAgent,32,0.2,73,0
522,SimpleReflexAgent,32,0.2,36,0
523,SimpleReflexAgent,32,0.2,75,0
524,SimpleReflexAgent,32,0.2,67,0
525,SimpleReflexAgent,32,0.2,54,0
526,SimpleReflexAgent,32,0.2,56,0
527,SimpleReflexAgent,32,0.2,59,0
528,SimpleReflexAgent,32,0.2,67,0
529,SimpleReflexAgent,32,0.2,60,0
530,SimpleReflexAgent,32,0.2,55,0
531,SimpleReflexAgent,32,0.2,47,0
532,SimpleReflexAgent,32,0.2,63,0
533,SimpleReflexAgent,32,0.2,65,0
534,SimpleReflexAgent,32,0.2,50,0
535,SimpleReflexAgent,32,0.2,46,0
536,SimpleReflexAgent,32,0.2,63,0
537,SimpleReflexAgent,32,0.2,41,0
538,SimpleReflexAgent,32,0.2,66,0
539,SimpleReflexAgent,32,0.2,80,0
540,SimpleReflexAgent,32,0.4,123,0
541,SimpleReflexAgent,32,0.4,142,0
542,SimpleReflexAgent,32,0.4,111,0
543,SimpleReflexAgent,32,0.4,87,0
544,SimpleReflexAgent,32,0.4,85,0
545,SimpleReflexAgent,32,0.4,130,0
546,SimpleReflexAgent,32,0.4,116,0
547,SimpleReflexAgent,32,0.4,59,0
548,SimpleReflexAgent,32,0.4,82,0
549,SimpleReflexAgent,32,0.4,107,0
550,SimpleReflexAgent,32,0.4,112,0
551,SimpleReflexAgent,32,0.4,124,0
552,SimpleReflexAgent,32,0.4,119,0
553,SimpleReflexAgent,32,0.4,138,0
554,SimpleReflexAgent,32,0.4,112,0
555,SimpleReflexAgent,32,0.4,84,0
556,SimpleReflexAgent,32,0.4,110,0
557,SimpleReflexAgent,32,0.4,89,0
558,SimpleReflexAgent,32,0.4,89,0
559,SimpleReflexAgent,32,0.4,112,0
560,SimpleReflexAgent,32,0.4,103,0
561,SimpleReflexAgent,32,0.4,142,0
562,SimpleReflexAgent,32,0.4,132,0
563,SimpleReflexAgent,32,0.4,118,0
564,SimpleReflexAgent,32,0.4,106,0
565,SimpleReflexAgent,32,0.4,128,0
566,SimpleReflexAgent,32,0.4,102,0
567,SimpleReflexAgent,32,0.4,116,0
568,SimpleReflexAgent,32,0.4,108,0
569,SimpleReflexAgent,32,0.4,86,0
570,SimpleReflexAgent,32,0.8,181,0
571,SimpleReflexAgent,32,0.8,156,0
572,SimpleReflexAgent,32,0.8,236,0
573,SimpleReflexAgent,32,0.8,182,0
574,SimpleReflexAgent,32,0.8,195,0
575,SimpleReflexAgent,32,0.8,181,0
576,SimpleReflexAgent,32,0.8,197,0
577,SimpleReflexAgent,32,0.8,199,0
578,SimpleReflexAgent,32,0.8,176,0
579,SimpleReflexAgent,32,0.8,211,0
580,SimpleReflexAgent,32,0.8,181,0
581,SimpleReflexAgent,32,0.8,210,0
582,SimpleReflexAgent,32,0.8,116,0
583,SimpleReflexAgent,32,0.8,190,0
584,SimpleReflexAgent,32,0.8,179,0
585,SimpleReflexAgent,32,0.8,250,0
586,SimpleReflexAgent,32,0.8,201,0
587,SimpleReflexAgent,32,0.8,151,0
588,SimpleReflexAgent,32,0.8,148,0
589,SimpleReflexAgent,32,0.8,228,0
590,SimpleReflexAgent,32,0.8,223,0
591,SimpleReflexAgent,32,0.8,198,0
592,SimpleReflexAgent,32,0.8,201,0
593,SimpleReflexAgent,32,0.8,258,0
594,SimpleReflexAgent,32,0.8,225,0
595,SimpleReflexAgent,32,0.8,182,0
596,SimpleReflexAgent,32,0.8,199,0
597,SimpleReflexAgent,32,0.8,194,0
598,SimpleReflexAgent,32,0.8,180,0
599,SimpleReflexAgent,32,0.8,190,0
600,SimpleReflexAgent,64,0.1,39,0
601,SimpleReflexAgent,64,0.1,27,0
602,SimpleReflexAgent,64,0.1,53,0
603,SimpleReflexAgent,64,0.1,26,0
604,SimpleReflexAgent,64,0.1,36,0
